cargs,deri,fgain240,fgain240_o0,fgain240_o1,fgain240_o2,fgain240_o3,"fgain240_p(0, 0.18)","fgain240_p(0.18, 0.5)","fgain240_p(0.5, 0.82)","fgain240_p(0.82, 1)",fgain240_pearson,fgain240_trend100,fgain240_trend101,fgain240_trend20,fgain240_trend200,fgain240_trend201,fgain240_trend21,fgain240_trend2400,fgain240_trend2401,fgain240_trend50,fgain240_trend51,fgain240_trend600,fgain240_trend601,ibase,ts_code
"{'ffreq': '10', 'sfreq': '10'}",apo,1.2271392781158317,1.0014968819333898,,1.0014968819333898,,1.0014968819333898,1.0014968819333898,1.0014968819333898,1.0014968819333898,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
"{'ffreq': '10', 'sfreq': '2'}",apo,1.2271392781158317,1.0253224538127488,0.8121008601386965,0.6873996237463383,0.7069098183984871,0.8647631180032709,1.0719540506271255,1.0910093032077381,0.8412818245966216,-0.0631975896715462,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
"{'ffreq': '10', 'sfreq': '5'}",apo,1.2271392781158317,1.0268916626616005,0.8022003690867328,0.6954538217135577,0.7142756674012771,0.8649604058051827,1.0741555084515135,1.08842399961993,0.841966402765424,-0.0593163446305466,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
"{'ffreq': '2', 'sfreq': '10'}",apo,1.2271392781158317,1.0253224538127488,0.8121008601386965,0.6873996237463383,0.7069098183984871,0.8647631180032709,1.0719540506271255,1.0910093032077381,0.8412818245966216,-0.0631975896715462,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
"{'ffreq': '2', 'sfreq': '2'}",apo,1.2271392781158317,1.000020408254308,,1.000020408254308,,1.000020408254308,1.000020408254308,1.000020408254308,1.000020408254308,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
"{'ffreq': '2', 'sfreq': '5'}",apo,1.2271392781158317,1.0232818626423579,0.8028752149346425,0.6902451238648738,0.6856295933764257,0.8643524762188884,1.0695576830954945,1.0884282182241096,0.8522019823126602,-0.052542233020720926,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
"{'ffreq': '5', 'sfreq': '10'}",apo,1.2271392781158317,1.0268916626616005,0.8022003690867328,0.6954538217135577,0.7142756674012771,0.8649604058051827,1.0741555084515135,1.08842399961993,0.841966402765424,-0.0593163446305466,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
"{'ffreq': '5', 'sfreq': '2'}",apo,1.2271392781158317,1.0232818626423579,0.8028752149346425,0.6902451238648738,0.6856295933764257,0.8643524762188884,1.0695576830954945,1.0884282182241096,0.8522019823126602,-0.052542233020720926,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
"{'ffreq': '5', 'sfreq': '5'}",apo,1.2271392781158317,1.0004036713395907,,1.0004036713395907,,1.0004036713395907,1.0004036713395907,1.0004036713395907,1.0004036713395907,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
"{'ffreq': '10', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,total_mv,
"{'ffreq': '10', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,total_mv,
"{'ffreq': '10', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,total_mv,
"{'ffreq': '2', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,total_mv,
"{'ffreq': '2', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,total_mv,
"{'ffreq': '2', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,total_mv,
"{'ffreq': '5', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,total_mv,
"{'ffreq': '5', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,total_mv,
"{'ffreq': '5', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,total_mv,
{'freq': '10'},mom,1.2271392781158317,1.0294451585606867,0.8296253664469426,0.6981228168110074,0.730676718370621,0.8608021882873844,1.0772018973026356,1.092287370928516,0.8340336684507675,-0.06802274071710954,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '2'},mom,1.2271392781158317,1.0228859929718042,0.8296440676642425,0.693484077121288,0.6755385390036269,0.8594702165961067,1.0676796772060566,1.0870905385012386,0.8558097881174394,-0.032552442889088526,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '20'},mom,1.2271392781158317,1.0385735205730626,0.8357004773331412,0.6952820889554393,0.7510453445708298,0.8654199692371407,1.0775332176912704,1.0991176298392975,0.8089587075012342,-0.08363878514863578,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '240'},mom,1.2271392781158317,1.0732441857534698,0.9337606732109792,0.7464126157256857,0.7220427971422053,0.9694657247930197,1.073980393729497,1.119490846662466,0.6570862866025995,-0.18970712977495366,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '5'},mom,1.2271392781158317,1.0273261463679042,0.83182564044813,0.6899122294349856,0.6851678956356384,0.8589866682290122,1.0725901027006721,1.0861936692454637,0.8443204264079999,-0.06458203588624921,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '60'},mom,1.2271392781158317,1.041260566095918,0.8669141014339743,0.6807468819667322,0.7696495592601983,0.8800290617064249,1.0718434723077541,1.1071051479890146,0.789379234431766,-0.07137887812929788,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '10'},rocr,1.2271392781158317,1.0053425283219393,0.9891904254428959,0.9699740820630175,0.9655414347077061,0.9797750502682728,1.0014594568914463,1.0197175625816661,0.9904828760493055,-0.05317630945929791,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '2'},rocr,1.2271392781158317,1.0005813103497876,0.9483010794898554,0.9960290121312371,1.0341571826740958,0.9867012976392995,0.9961086406780741,1.014302800926431,0.9970348091153359,-0.027253392162214247,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '20'},rocr,1.2271392781158317,1.0169986247930216,0.9764066118242197,0.969513021898416,0.865059241512011,0.9762555165602658,1.0031070276030427,1.029717680591865,0.970106178545536,-0.06538810708409483,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '240'},rocr,1.2271392781158317,1.040884100993739,0.9144808892526306,0.7258388805106376,0.5559183043212427,1.041252026445668,0.9999625829940607,1.0814820262639622,0.8164123139215098,-0.18080867078405555,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '5'},rocr,1.2271392781158317,1.0026235109545425,0.9649835069352897,0.971884376726005,1.0622081051519985,0.9879381509274037,0.9954742235022419,1.0163809826910417,0.9930967040209665,-0.05558136766743676,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '60'},rocr,1.2271392781158317,1.0061947785553955,0.968319164849927,0.9516424307623256,0.7938378743886151,0.9654714791524032,1.0031480100530636,1.0400857380242103,0.9657755858397741,-0.04666549908938975,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '10'},rsi,1.2271392781158317,0.9987671705159145,1.0132861377350908,0.9690590061138126,0.9909319710036131,0.9642504822360317,1.003281513547077,1.0159323955155717,1.0054465406113529,-0.03342707056084345,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '2'},rsi,1.2271392781158317,1.0061542292986771,0.9948597668136078,0.9964357428422633,1.0019611173924752,0.9783953195889533,0.9966871017056868,1.0027168133378421,1.0226665052254906,-0.0029432694394907564,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '20'},rsi,1.2271392781158317,0.9956573567480689,1.0227134896339765,0.9523739264029029,0.9925771192326468,0.960897179345237,1.0035019700795258,1.0160096372269491,0.9904624265718943,-0.05128709622620242,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '240'},rsi,1.2271392781158317,1.0460435251195412,0.9734569955390039,0.8498028506086371,0.6240416011319467,1.1697497508900443,1.0001032899176838,0.9387877033668612,0.8659789626830329,-0.18636816226677075,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '5'},rsi,1.2271392781158317,1.0047895556893645,1.0017795019295672,0.9986147348321647,0.9813491275477314,0.971070679821535,1.0022070282107365,1.00226536402263,1.0222296061667484,-0.031093213810498052,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
{'freq': '60'},rsi,1.2271392781158317,1.0050121095248752,0.9922127818243098,1.0101717385660687,0.8806333574173262,0.9828027672840376,0.9719458955562686,1.0494658543431148,0.9693523624196093,-0.05547514978516851,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,total_mv,
"{'ffreq': '10', 'sfreq': '10'}",apo,1.2271392781158317,1.0014968819333898,,1.0014968819333898,,1.0014968819333898,1.0014968819333898,1.0014968819333898,1.0014968819333898,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
"{'ffreq': '10', 'sfreq': '2'}",apo,1.2271392781158317,1.000955433586931,1.0344200561108274,1.0112323137101094,0.950999239914798,1.0079431994091275,0.9918450572422848,0.9976235842375193,1.0107928833479478,-0.021673240928376816,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
"{'ffreq': '10', 'sfreq': '5'}",apo,1.2271392781158317,1.001596100245146,0.9982019584530651,1.020164598035701,1.016080582434334,1.0094271311539882,0.9907056578603162,0.9976101193245405,1.01137402601671,-0.021430122121012165,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
"{'ffreq': '2', 'sfreq': '10'}",apo,1.2271392781158317,1.000955433586931,1.0344200561108274,1.0112323137101094,0.950999239914798,1.0079431994091275,0.9918450572422848,0.9976235842375193,1.0107928833479478,-0.021673240928376816,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
"{'ffreq': '2', 'sfreq': '2'}",apo,1.2271392781158317,1.000020408254308,,1.000020408254308,,1.000020408254308,1.000020408254308,1.000020408254308,1.000020408254308,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
"{'ffreq': '2', 'sfreq': '5'}",apo,1.2271392781158317,1.0006148207928485,1.0032664380838228,1.0005478236137864,0.9875047006098695,1.002104632214287,0.9922096870137872,0.9981105340741074,1.0092140674782841,-0.022714001741686786,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
"{'ffreq': '5', 'sfreq': '10'}",apo,1.2271392781158317,1.001596100245146,0.9982019584530651,1.020164598035701,1.016080582434334,1.0094271311539882,0.9907056578603162,0.9976101193245405,1.01137402601671,-0.021430122121012165,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
"{'ffreq': '5', 'sfreq': '2'}",apo,1.2271392781158317,1.0006148207928485,1.0032664380838228,1.0005478236137864,0.9875047006098695,1.002104632214287,0.9922096870137872,0.9981105340741074,1.0092140674782841,-0.022714001741686786,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
"{'ffreq': '5', 'sfreq': '5'}",apo,1.2271392781158317,1.0004036713395907,,1.0004036713395907,,1.0004036713395907,1.0004036713395907,1.0004036713395907,1.0004036713395907,,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
"{'ffreq': '10', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,turnover_rate,
"{'ffreq': '10', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,turnover_rate,
"{'ffreq': '10', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,turnover_rate,
"{'ffreq': '2', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,turnover_rate,
"{'ffreq': '2', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,turnover_rate,
"{'ffreq': '2', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,turnover_rate,
"{'ffreq': '5', 'sfreq': '10'}",cmo,,,,,,,,,,,,,,,,,,,,,,,turnover_rate,
"{'ffreq': '5', 'sfreq': '2'}",cmo,,,,,,,,,,,,,,,,,,,,,,,turnover_rate,
"{'ffreq': '5', 'sfreq': '5'}",cmo,,,,,,,,,,,,,,,,,,,,,,,turnover_rate,
{'freq': '10'},mom,1.2271392781158317,1.00209462173361,1.0080049355496044,0.9793679758855967,1.0291375252444812,1.0017918686063898,0.9914561702569734,1.0042896281207543,1.007968101501893,-0.02351573581156399,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
{'freq': '2'},mom,1.2271392781158317,1.0017545409247004,1.0018453789084187,1.0022593801651427,0.9550430169750576,0.9966624682917632,0.9964304743909662,0.9992758414019337,1.003555232768143,-0.007167719578652563,0.9270083230165472,1.070393154236015,0.9764739907389192,0.9001357172405351,1.0936775512468306,1.0232522519381062,0.8587904705787398,1.1243101201263042,0.9527402848015158,1.0453215386095982,0.8720018457873528,1.1242410862946677,turnover_rate,
